chembl_id,primary_drug,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,black_box_warning,hepatotoxicity,nephrotoxicity,cardiotoxicity,bioactivity_count,tox_data_sources,data_source,created_at,last_updated
CHEMBL61220,ChEMBL_CHEMBL61220,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233326,2025-09-05 06:28:15.233326
CHEMBL61273,ChEMBL_CHEMBL61273,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233351,2025-09-05 06:28:15.233351
CHEMBL60500,ChEMBL_CHEMBL60500,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233376,2025-09-05 06:28:15.233377
CHEMBL293395,ChEMBL_CHEMBL293395,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233402,2025-09-05 06:28:15.233402
CHEMBL60216,ChEMBL_CHEMBL60216,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233427,2025-09-05 06:28:15.233428
CHEMBL59715,ChEMBL_CHEMBL59715,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.233454,2025-09-05 06:28:15.233454
CHEMBL439751,ChEMBL_CHEMBL439751,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.233479,2025-09-05 06:28:15.233479
CHEMBL61005,ChEMBL_CHEMBL61005,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233505,2025-09-05 06:28:15.233506
CHEMBL61337,ChEMBL_CHEMBL61337,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233531,2025-09-05 06:28:15.233531
CHEMBL61338,ChEMBL_CHEMBL61338,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233555,2025-09-05 06:28:15.233556
CHEMBL59860,ChEMBL_CHEMBL59860,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233580,2025-09-05 06:28:15.233580
CHEMBL293604,ChEMBL_CHEMBL293604,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233605,2025-09-05 06:28:15.233606
CHEMBL61170,ChEMBL_CHEMBL61170,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233630,2025-09-05 06:28:15.233630
CHEMBL61226,ChEMBL_CHEMBL61226,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233656,2025-09-05 06:28:15.233657
CHEMBL61280,ChEMBL_CHEMBL61280,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233683,2025-09-05 06:28:15.233683
CHEMBL60044,ChEMBL_CHEMBL60044,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233709,2025-09-05 06:28:15.233709
CHEMBL60045,ChEMBL_CHEMBL60045,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233735,2025-09-05 06:28:15.233735
CHEMBL60128,ChEMBL_CHEMBL60128,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233760,2025-09-05 06:28:15.233760
CHEMBL292287,ChEMBL_CHEMBL292287,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.233786,2025-09-05 06:28:15.233786
CHEMBL63321,ChEMBL_CHEMBL63321,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233813,2025-09-05 06:28:15.233813
CHEMBL431956,ChEMBL_CHEMBL431956,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233838,2025-09-05 06:28:15.233838
CHEMBL293441,ChEMBL_CHEMBL293441,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233863,2025-09-05 06:28:15.233863
CHEMBL302879,ChEMBL_CHEMBL302879,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.233895,2025-09-05 06:28:15.233896
CHEMBL408573,ChEMBL_CHEMBL408573,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.233929,2025-09-05 06:28:15.233929
CHEMBL304454,ChEMBL_CHEMBL304454,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.233957,2025-09-05 06:28:15.233958
CHEMBL291804,ChEMBL_CHEMBL291804,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.233984,2025-09-05 06:28:15.233984
CHEMBL279835,ChEMBL_CHEMBL279835,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234010,2025-09-05 06:28:15.234010
CHEMBL64403,ChEMBL_CHEMBL64403,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234035,2025-09-05 06:28:15.234035
CHEMBL64404,ChEMBL_CHEMBL64404,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234060,2025-09-05 06:28:15.234061
CHEMBL59644,ChEMBL_CHEMBL59644,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234085,2025-09-05 06:28:15.234086
CHEMBL60843,ChEMBL_CHEMBL60843,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234111,2025-09-05 06:28:15.234111
CHEMBL291629,ChEMBL_CHEMBL291629,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234142,2025-09-05 06:28:15.234142
CHEMBL412450,ChEMBL_CHEMBL412450,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234172,2025-09-05 06:28:15.234172
CHEMBL293909,ChEMBL_CHEMBL293909,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234200,2025-09-05 06:28:15.234200
CHEMBL303820,ChEMBL_CHEMBL303820,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234227,2025-09-05 06:28:15.234227
CHEMBL291596,ChEMBL_CHEMBL291596,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234252,2025-09-05 06:28:15.234253
CHEMBL62964,ChEMBL_CHEMBL62964,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234278,2025-09-05 06:28:15.234278
CHEMBL303370,ChEMBL_CHEMBL303370,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234303,2025-09-05 06:28:15.234303
CHEMBL63009,ChEMBL_CHEMBL63009,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234328,2025-09-05 06:28:15.234328
CHEMBL63036,ChEMBL_CHEMBL63036,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234353,2025-09-05 06:28:15.234354
CHEMBL62115,ChEMBL_CHEMBL62115,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234380,2025-09-05 06:28:15.234380
CHEMBL64391,ITRACONAZOLE,,medium,,,,high,,high,medium,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234406,2025-09-05 06:28:15.234407
CHEMBL418658,ChEMBL_CHEMBL418658,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234433,2025-09-05 06:28:15.234433
CHEMBL303960,RIVENPROST,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234461,2025-09-05 06:28:15.234461
CHEMBL64072,ChEMBL_CHEMBL64072,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234487,2025-09-05 06:28:15.234487
CHEMBL64818,ChEMBL_CHEMBL64818,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234514,2025-09-05 06:28:15.234515
CHEMBL304479,ChEMBL_CHEMBL304479,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234540,2025-09-05 06:28:15.234540
CHEMBL64868,ChEMBL_CHEMBL64868,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234566,2025-09-05 06:28:15.234566
CHEMBL302163,ChEMBL_CHEMBL302163,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234592,2025-09-05 06:28:15.234592
CHEMBL64773,ChEMBL_CHEMBL64773,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234617,2025-09-05 06:28:15.234617
CHEMBL64775,ChEMBL_CHEMBL64775,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234642,2025-09-05 06:28:15.234642
CHEMBL304254,ChEMBL_CHEMBL304254,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234666,2025-09-05 06:28:15.234666
CHEMBL64259,ChEMBL_CHEMBL64259,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234692,2025-09-05 06:28:15.234692
CHEMBL64718,FLUORO-NEPLANOCIN A,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234717,2025-09-05 06:28:15.234718
CHEMBL64767,ChEMBL_CHEMBL64767,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234742,2025-09-05 06:28:15.234743
CHEMBL62608,ChEMBL_CHEMBL62608,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234769,2025-09-05 06:28:15.234769
CHEMBL304449,ChEMBL_CHEMBL304449,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234794,2025-09-05 06:28:15.234794
CHEMBL62840,ChEMBL_CHEMBL62840,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234818,2025-09-05 06:28:15.234818
CHEMBL62429,ChEMBL_CHEMBL62429,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234842,2025-09-05 06:28:15.234842
CHEMBL302852,ChEMBL_CHEMBL302852,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234866,2025-09-05 06:28:15.234867
CHEMBL64187,ChEMBL_CHEMBL64187,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234895,2025-09-05 06:28:15.234895
CHEMBL64188,ChEMBL_CHEMBL64188,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.234924,2025-09-05 06:28:15.234925
CHEMBL304889,ChEMBL_CHEMBL304889,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234952,2025-09-05 06:28:15.234952
CHEMBL305098,ChEMBL_CHEMBL305098,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.234980,2025-09-05 06:28:15.234980
CHEMBL62912,ChEMBL_CHEMBL62912,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235007,2025-09-05 06:28:15.235007
CHEMBL62833,ChEMBL_CHEMBL62833,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235035,2025-09-05 06:28:15.235035
CHEMBL312958,ChEMBL_CHEMBL312958,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235060,2025-09-05 06:28:15.235061
CHEMBL62699,ChEMBL_CHEMBL62699,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235086,2025-09-05 06:28:15.235086
CHEMBL293641,ChEMBL_CHEMBL293641,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235111,2025-09-05 06:28:15.235112
CHEMBL63100,ChEMBL_CHEMBL63100,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235137,2025-09-05 06:28:15.235137
CHEMBL64034,ChEMBL_CHEMBL64034,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235162,2025-09-05 06:28:15.235162
CHEMBL64035,ChEMBL_CHEMBL64035,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235187,2025-09-05 06:28:15.235187
CHEMBL64514,ChEMBL_CHEMBL64514,,unknown,,,,unknown,,unknown,unknown,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235213,2025-09-05 06:28:15.235213
CHEMBL64397,ChEMBL_CHEMBL64397,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235241,2025-09-05 06:28:15.235241
CHEMBL64512,ChEMBL_CHEMBL64512,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235267,2025-09-05 06:28:15.235267
CHEMBL64459,ChEMBL_CHEMBL64459,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235291,2025-09-05 06:28:15.235291
CHEMBL303127,ChEMBL_CHEMBL303127,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235316,2025-09-05 06:28:15.235316
CHEMBL62975,ChEMBL_CHEMBL62975,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235340,2025-09-05 06:28:15.235340
CHEMBL424226,ChEMBL_CHEMBL424226,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235366,2025-09-05 06:28:15.235366
CHEMBL291631,ChEMBL_CHEMBL291631,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235390,2025-09-05 06:28:15.235391
CHEMBL62565,ChEMBL_CHEMBL62565,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235416,2025-09-05 06:28:15.235416
CHEMBL62371,ChEMBL_CHEMBL62371,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235441,2025-09-05 06:28:15.235442
CHEMBL65714,ChEMBL_CHEMBL65714,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235466,2025-09-05 06:28:15.235467
CHEMBL65165,ChEMBL_CHEMBL65165,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235493,2025-09-05 06:28:15.235493
CHEMBL65166,ChEMBL_CHEMBL65166,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235519,2025-09-05 06:28:15.235519
CHEMBL65138,ChEMBL_CHEMBL65138,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235545,2025-09-05 06:28:15.235545
CHEMBL65027,ChEMBL_CHEMBL65027,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235570,2025-09-05 06:28:15.235571
CHEMBL65641,ChEMBL_CHEMBL65641,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235598,2025-09-05 06:28:15.235598
CHEMBL62123,ChEMBL_CHEMBL62123,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235623,2025-09-05 06:28:15.235623
CHEMBL62863,ChEMBL_CHEMBL62863,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235648,2025-09-05 06:28:15.235649
CHEMBL304675,ChEMBL_CHEMBL304675,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235673,2025-09-05 06:28:15.235673
CHEMBL291398,ChEMBL_CHEMBL291398,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235699,2025-09-05 06:28:15.235699
CHEMBL61843,ChEMBL_CHEMBL61843,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235725,2025-09-05 06:28:15.235725
CHEMBL291399,ChEMBL_CHEMBL291399,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235751,2025-09-05 06:28:15.235752
CHEMBL61844,ChEMBL_CHEMBL61844,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235776,2025-09-05 06:28:15.235776
CHEMBL62821,ChEMBL_CHEMBL62821,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235800,2025-09-05 06:28:15.235800
CHEMBL264978,ChEMBL_CHEMBL264978,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235825,2025-09-05 06:28:15.235825
CHEMBL61568,ChEMBL_CHEMBL61568,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235850,2025-09-05 06:28:15.235850
CHEMBL62475,ChEMBL_CHEMBL62475,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235874,2025-09-05 06:28:15.235875
CHEMBL62476,ChEMBL_CHEMBL62476,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.235907,2025-09-05 06:28:15.235908
CHEMBL62767,ChEMBL_CHEMBL62767,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235935,2025-09-05 06:28:15.235936
CHEMBL291569,ChEMBL_CHEMBL291569,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235961,2025-09-05 06:28:15.235961
CHEMBL65529,ChEMBL_CHEMBL65529,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.235988,2025-09-05 06:28:15.235988
CHEMBL62379,ChEMBL_CHEMBL62379,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236015,2025-09-05 06:28:15.236016
CHEMBL417562,ChEMBL_CHEMBL417562,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236041,2025-09-05 06:28:15.236041
CHEMBL64776,ChEMBL_CHEMBL64776,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236068,2025-09-05 06:28:15.236068
CHEMBL65990,ChEMBL_CHEMBL65990,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236094,2025-09-05 06:28:15.236094
CHEMBL292482,ChEMBL_CHEMBL292482,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236120,2025-09-05 06:28:15.236120
CHEMBL65775,ChEMBL_CHEMBL65775,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236246,2025-09-05 06:28:15.236246
CHEMBL304407,ChEMBL_CHEMBL304407,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236278,2025-09-05 06:28:15.236278
CHEMBL65627,ChEMBL_CHEMBL65627,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236305,2025-09-05 06:28:15.236305
CHEMBL65628,ChEMBL_CHEMBL65628,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236332,2025-09-05 06:28:15.236332
CHEMBL62360,ChEMBL_CHEMBL62360,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236358,2025-09-05 06:28:15.236358
CHEMBL62655,ChEMBL_CHEMBL62655,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236386,2025-09-05 06:28:15.236386
CHEMBL418131,ChEMBL_CHEMBL418131,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236413,2025-09-05 06:28:15.236413
CHEMBL64062,ChEMBL_CHEMBL64062,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236439,2025-09-05 06:28:15.236439
CHEMBL292322,ChEMBL_CHEMBL292322,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236464,2025-09-05 06:28:15.236464
CHEMBL64800,ChEMBL_CHEMBL64800,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236490,2025-09-05 06:28:15.236490
CHEMBL64801,ChEMBL_CHEMBL64801,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236516,2025-09-05 06:28:15.236516
CHEMBL63012,ChEMBL_CHEMBL63012,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236552,2025-09-05 06:28:15.236552
CHEMBL62273,ChEMBL_CHEMBL62273,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236580,2025-09-05 06:28:15.236580
CHEMBL293427,ChEMBL_CHEMBL293427,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236606,2025-09-05 06:28:15.236606
CHEMBL63052,ChEMBL_CHEMBL63052,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236632,2025-09-05 06:28:15.236633
CHEMBL62410,ChEMBL_CHEMBL62410,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236667,2025-09-05 06:28:15.236667
CHEMBL62701,ChEMBL_CHEMBL62701,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236698,2025-09-05 06:28:15.236698
CHEMBL62843,ChEMBL_CHEMBL62843,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236725,2025-09-05 06:28:15.236726
CHEMBL62702,ChEMBL_CHEMBL62702,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236753,2025-09-05 06:28:15.236753
CHEMBL303114,ChEMBL_CHEMBL303114,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236779,2025-09-05 06:28:15.236780
CHEMBL64040,ChEMBL_CHEMBL64040,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236805,2025-09-05 06:28:15.236806
CHEMBL64041,ChEMBL_CHEMBL64041,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236830,2025-09-05 06:28:15.236831
CHEMBL64668,ChEMBL_CHEMBL64668,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236857,2025-09-05 06:28:15.236857
CHEMBL64566,ChEMBL_CHEMBL64566,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.236882,2025-09-05 06:28:15.236883
CHEMBL63082,ChEMBL_CHEMBL63082,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236919,2025-09-05 06:28:15.236919
CHEMBL408766,ChEMBL_CHEMBL408766,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236950,2025-09-05 06:28:15.236950
CHEMBL293214,ChEMBL_CHEMBL293214,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.236984,2025-09-05 06:28:15.236984
CHEMBL62792,ChEMBL_CHEMBL62792,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.237011,2025-09-05 06:28:15.237011
CHEMBL62793,ChEMBL_CHEMBL62793,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.237038,2025-09-05 06:28:15.237038
CHEMBL62844,ChEMBL_CHEMBL62844,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.237064,2025-09-05 06:28:15.237065
CHEMBL62558,ChEMBL_CHEMBL62558,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.237090,2025-09-05 06:28:15.237091
CHEMBL430978,ChEMBL_CHEMBL430978,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.237117,2025-09-05 06:28:15.237117
CHEMBL59749,ChEMBL_CHEMBL59749,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.237144,2025-09-05 06:28:15.237144
CHEMBL59770,ChEMBL_CHEMBL59770,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.237170,2025-09-05 06:28:15.237170
CHEMBL300572,ChEMBL_CHEMBL300572,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.237195,2025-09-05 06:28:15.237196
CHEMBL301052,ChEMBL_CHEMBL301052,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:15.237224,2025-09-05 06:28:15.237224
CHEMBL293791,ChEMBL_CHEMBL293791,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.237255,2025-09-05 06:28:15.237255
CHEMBL64585,ChEMBL_CHEMBL64585,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:15.237281,2025-09-05 06:28:15.237282
